,date,user,location,hashtags,urls,text
1029,2020-05-04 16:11:01,LekeTweets,,[],[],"Hey everyone!! I just officially published my lil shopify website! Yay! I would appreciate it so much if y’all supported my dreams of eventually self-publishing my poetry, by purchasing some of my pieces or rting❤️

Just a tiny black gal trying to become big 🙌🏾

#BlackTwitter https://t.co/OZgSPHdFy1"
1030,2020-05-04 14:58:19,Tejaswini_FC,,['blacktwitter'],[],"#blacktwitter is a Movement and not a fun activity...
It's something u shud post only if u stand against racism or have been a victim of racism ever in your life.
#ihavebeenthroughboth"
1031,2020-05-04 14:54:27,TheRealClint_,"Dublin City, Ireland",[],[],"Hey everyone!! I just officially published my lil shopify website! Yay! I would appreciate it so much if y’all supported my dreams of eventually self-publishing my poetry, by purchasing some of my pieces or rting❤️

Just a tiny black gal trying to become big 🙌🏾

#BlackTwitter https://t.co/OZgSPHdFy1"
1032,2020-05-04 14:19:17,Garyatty,,['BlackTwitter'],"[{'url': 'https://t.co/wPU4NxXwfX', 'expanded_url': 'https://www.dailymail.co.uk/news/article-8283169/Shocking-moment-NYPD-officer-beats-bystander-ground-social-distancing-arrest.html', 'display_url': 'dailymail.co.uk/news/article-8…', 'indices': [240, 263]}]","@owillis @blackvoices @NBCBlacklist #BlackTwitter 
If you are white and violate social distancing toting an AK-47 you get praised by Trump. If you are Black or Brown and violate social distancing you get the hell beat out of you by police.
https://t.co/wPU4NxXwfX"
1033,2020-05-04 14:12:27,Garyatty,,['BlackTwitter'],"[{'url': 'https://t.co/wPU4NxXwfX', 'expanded_url': 'https://www.dailymail.co.uk/news/article-8283169/Shocking-moment-NYPD-officer-beats-bystander-ground-social-distancing-arrest.html', 'display_url': 'dailymail.co.uk/news/article-8…', 'indices': [231, 254]}]","@blackvoices @NBCBlacklist #BlackTwitter 
If you are white and violate social distancing toting an AK-47 you get praised by Trump. If you are Black or Brown and violate social distancing you get the hell beat out of you by police.
https://t.co/wPU4NxXwfX"
1034,2020-05-04 14:08:10,iam_ynm,"Everywhere, USA",['blacktwitter'],[],"I need help #blacktwitter

What's a good conditioner for 4a and/or 4b type hair? 😭 I need to deep condition."
1035,2020-05-04 14:00:25,minizter669,somewhere in quarantine ,[],[],"Hey everyone!! I just officially published my lil shopify website! Yay! I would appreciate it so much if y’all supported my dreams of eventually self-publishing my poetry, by purchasing some of my pieces or rting❤️

Just a tiny black gal trying to become big 🙌🏾

#BlackTwitter https://t.co/OZgSPHdFy1"
1036,2020-05-04 13:48:26,blackcointelpro,In My Black Skin & Breathing!,['BlackTwitter'],[],"@mgardner_ @ImTheRealMAGOO Didn't know or even think of that! Well, I learned much from their prank due to our #BlackTwitter responses."
1037,2020-05-04 13:45:31,TimeToBeSelfish,whr am i?thats a good question,"['BlackTwitter', 'blackpeople']",[],Until a black person takes out George Zimmerman the guy who killed Mike Brown or the office is that killed Sandra. You can miss me with the hating on each other shit. You shouldn’t be on that type of time. #BlackTwitter #blackpeople
1038,2020-05-04 13:39:09,KakarSargarhah,"Quetta, Pakistan","['RedTwitter', 'BlackTwitter', 'RedAndBlackTwitter']",[],"It is either #RedTwitter or #BlackTwitter , but for me it is #RedAndBlackTwitter .
@bibiinvisible ,(but unfortunately she is not on twitter.) https://t.co/Q5kPRnru4f"
1039,2020-05-04 12:25:07,khurram_545,🇵🇰,"['BlackTwitter', 'BackTwitter']",[],@memebaaz_ Is it #BlackTwitter or #BackTwitter 😂
1040,2020-05-04 12:22:08,Careful4Sarah,,[],[],"Hey everyone!! I just officially published my lil shopify website! Yay! I would appreciate it so much if y’all supported my dreams of eventually self-publishing my poetry, by purchasing some of my pieces or rting❤️

Just a tiny black gal trying to become big 🙌🏾

#BlackTwitter https://t.co/OZgSPHdFy1"
1041,2020-05-04 12:10:25,YousafBaloch14,"Dera Ghazi Khan, Pakistan","['RedTwitter', 'BlackTwitter', 'MahoganyTwitter']",[],"At #RedTwitter I thought it would stop, but now we have #BlackTwitter . Someone will start #MahoganyTwitter. Twitter has become instagram or that useless facebook group where one attention seeking individual will start a selfie thread, a mirror selfie thread &amp; others will follow"
1042,2020-05-04 11:39:02,BlackistandRBG,"Seattle, WA","['BoycottChina', 'buyblack', 'BlackTwitter']",[],"Or we can keep supporting those who hate us?🤷🏿‍♂️
#BoycottChina #buyblack #BlackTwitter https://t.co/RrCqQiJ57X"
1043,2020-05-04 11:19:50,JefferyBryant,,"['LIAR', 'FOIA', 'BlackTwitter', 'LIARS']",[],"@gary_kelly @SouthwestAir @AsaHutchinson This Sam’s In Hot Springs AR April 2015, The Day I Bought The ComputerThat Maumelle Police Department Or @USMarshalsHQ/ Federal Agency Stole Nov 2020! @JudiciaryDems @SenateFloor @JohnBoozman #LIAR #FOIA Request Also! #BlackTwitter #LIARS https://t.co/x5QTHZYv7L"
1044,2020-05-04 10:22:57,Dahri85Waqar,"Darbela, Pakistan",['BlackTwitter'],[],"Don’t ask what love can make or do!
Look at the colors of the world. 
Rumi
#BlackTwitter 
1. Antalya, Turkey 3 yrs back
2. China 2 yrs back
3. Karachi, this year https://t.co/MDb2Vi6Ulj"
1045,2020-05-04 10:05:33,iamzeshan1503,"Islamabad, Pakistan","['KinzaSiddique', 'Behnaa', 'Bhabhi', 'BlackTwitter']",[],"Aik or celebrity 😛🙈
My favourite Edit
And only saved Edit
#KinzaSiddique
#Behnaa #Bhabhi
❤️❤️❤️
#BlackTwitter 
@KinzaSiddiq https://t.co/LIncPdWEiv"
1046,2020-05-04 09:14:26,canary179,,"['EuroMillions', 'Blacktwitter']",[],"UK Camelot @TNLUK treading a slippery slope between effective marketing and efficient racism; looking inclusive whilst redirecting lottery wins away from blacks either by RIGGING lottery or EDITING their online-tickets, #EuroMillions 12/6/15 £93M jp STOLEN et al.

#Blacktwitter https://t.co/2wAAYlBlxD"
1047,2020-05-04 08:51:32,BlkEduEnt,,"['Africa', 'BlackTwitter']",[],"There is still a debate about whether this is a lie or not👇🏾 BUT Putin doesn't have to be a part of the equation to make the words true for far too many in #Africa. PROVE that the WORDS are not true, apply these words to every country on the continent. Do they fit? #BlackTwitter https://t.co/EaroMxqhM3"
1048,2020-05-04 08:33:17,TijaniSabtee,"Federal Capital Territory, Nig",[],[],"Hey everyone!! I just officially published my lil shopify website! Yay! I would appreciate it so much if y’all supported my dreams of eventually self-publishing my poetry, by purchasing some of my pieces or rting❤️

Just a tiny black gal trying to become big 🙌🏾

#BlackTwitter https://t.co/OZgSPHdFy1"
1049,2020-05-04 08:28:49,NiiJei,Accra Ghana🇬🇭,[],[],"Hey everyone!! I just officially published my lil shopify website! Yay! I would appreciate it so much if y’all supported my dreams of eventually self-publishing my poetry, by purchasing some of my pieces or rting❤️

Just a tiny black gal trying to become big 🙌🏾

#BlackTwitter https://t.co/OZgSPHdFy1"
1050,2020-05-04 08:16:35,AhsanAliKazi3,"حیدر آباد, پاکستان","['BlackTwitter', 'MyFavColor']",[],"-His Black Shirt Has Got Something Magical or Is He the Magic? 😁
#BlackTwitter 
#MyFavColor https://t.co/ukONGdKvUb"
1051,2020-05-04 08:06:49,AliHaseebQazi1,HYDERABAD SINDH,"['BlackTwitter', 'MyFavColor']",[],"-His Black Shirt Has Got Something Magical or Is He the Magic? 😁
#BlackTwitter 
#MyFavColor https://t.co/ukONGdKvUb"
1052,2020-05-04 07:04:15,pyar_se_dekh,,"['RedTwitter', 'BlackTwitter', 'MahoganyTwitter']",[],"At #RedTwitter I thought it would stop, but now we have #BlackTwitter . Someone will start #MahoganyTwitter. Twitter has become instagram or that useless facebook group where one attention seeking individual will start a selfie thread, a mirror selfie thread &amp; others will follow"
1053,2020-05-04 07:02:58,AsadSultan18,"دبي, الامارات العربية المتحدة","['RedTwitter', 'BlackTwitter', 'MahoganyTwitter']",[],"At #RedTwitter I thought it would stop, but now we have #BlackTwitter . Someone will start #MahoganyTwitter. Twitter has become instagram or that useless facebook group where one attention seeking individual will start a selfie thread, a mirror selfie thread &amp; others will follow"
1054,2020-05-04 06:51:12,GalagaLuvr69,Yes my nephew a gremlin 🗿,[],[],"Hey everyone!! I just officially published my lil shopify website! Yay! I would appreciate it so much if y’all supported my dreams of eventually self-publishing my poetry, by purchasing some of my pieces or rting❤️

Just a tiny black gal trying to become big 🙌🏾

#BlackTwitter https://t.co/OZgSPHdFy1"
1055,2020-05-04 06:38:18,norhanforever21,jersey,[],[],"Hey everyone!! I just officially published my lil shopify website! Yay! I would appreciate it so much if y’all supported my dreams of eventually self-publishing my poetry, by purchasing some of my pieces or rting❤️

Just a tiny black gal trying to become big 🙌🏾

#BlackTwitter https://t.co/OZgSPHdFy1"
1056,2020-05-04 06:37:58,kalieqam,"Sindh,Pakistan","['BlackTwitter', 'greentwitter']",[],I don’t know if I should say black or green twitter... see i was born princess 👑 😀#BlackTwitter #greentwitter https://t.co/5hyXRYuoty
1057,2020-05-04 06:29:04,therealbillbig1,"Nevada, USA","['COVIDー19', 'blm', 'BlackTwitter', 'BlackLivesMatter', 'whiteprivilege', 'WhiteLivesMatter', 'AllLivesMatter', 'smallpenis']",[],"Quick question. Are we protesting or “just be respectful, they’re just doing their jobs”? #COVIDー19 , #blm #BlackTwitter , #BlackLivesMatter , #whiteprivilege , #WhiteLivesMatter , #AllLivesMatter , #smallpenis"
1058,2020-05-04 06:27:55,Whrapz_1st,"Kaduna, Nigeria",[],[],"Hey everyone!! I just officially published my lil shopify website! Yay! I would appreciate it so much if y’all supported my dreams of eventually self-publishing my poetry, by purchasing some of my pieces or rting❤️

Just a tiny black gal trying to become big 🙌🏾

#BlackTwitter https://t.co/OZgSPHdFy1"
1059,2020-05-04 05:52:19,AhsanSalmanYou1,,[],[],"Imagine you have no money to buy dinner for your family. 
What will you do? 
Go out and earn money or sit at home for the sake of corona? 
Bhook sab say bara virus hai.
#SindhGovt #lockdown #BlackTwitter #CallOffBoardExams #COVIDー19"
1060,2020-05-04 05:02:21,DrAbdulAziz32,"Tangwani, Kashmore  Pakistan",['BlackTwitter'],[],"Don’t ask what love can make or do!
Look at the colors of the world. 
Rumi
#BlackTwitter 
1. Antalya, Turkey 3 yrs back
2. China 2 yrs back
3. Karachi, this year https://t.co/MDb2Vi6Ulj"
1061,2020-05-04 04:59:18,bintehawwa80,,['BlackTwitter'],[],"#BlackTwitter Or yeh huta 
Damn Fucking Hot ,handsome, dashing, Sexy 
Uuuuufffffff.. ❤️❤️❤️💞💞💞 Tabahai. https://t.co/vN2hZsbJrr"
1062,2020-05-04 03:36:06,NaeeWit2ees,USA,['BlackTwitter'],[],Y’all what’s been the better of the two? COVID-19 social media or KJ social media? 😭 Too early? #BlackTwitter
1063,2020-05-04 01:39:00,SBBExpo,,"['BlackExcellence', 'BlackTwitter']","[{'url': 'https://t.co/QYgXH4rGS9', 'expanded_url': 'https://bit.ly/2NI40FU', 'display_url': 'bit.ly/2NI40FU', 'indices': [65, 88]}]",Naughty or Nice: To Spank or Not to Spank - https://t.co/QYgXH4rGS9 #BlackExcellence #BlackTwitter #SupportBlackBusiness https://t.co/dsIS0nnNmQ
1064,2020-05-04 01:31:44,BlackParenting1,"Los Angeles, CA","['BlackExcellence', 'BlackTwitter', 'SupportBlackBusiness']","[{'url': 'https://t.co/QYgXH4rGS9', 'expanded_url': 'https://bit.ly/2NI40FU', 'display_url': 'bit.ly/2NI40FU', 'indices': [44, 67]}]",Naughty or Nice: To Spank or Not to Spank - https://t.co/QYgXH4rGS9 #BlackExcellence #BlackTwitter #SupportBlackBusiness https://t.co/dsIS0nnNmQ
1065,2020-05-04 00:49:00,Atifsial13,"Lahore, Pakistan","['Life', 'satisfaction', 'BlackTwitter', 'BLACKPINK', 'BlueTwitter']",[],"Love doesn't need Money, cars , flat or looks to happen.

Love needs a strong reason to feel "" she is the one "" 🖤                                    #Life    #satisfaction    #BlackTwitter  #BLACKPINK  #BlueTwitter https://t.co/FkmxnBCN4w"
1066,2020-05-04 00:46:58,notyourbro69,CHAND PE HAI APUN,['BlackTwitter'],[],"IDK IF I'M COLOR BLIND OR I'M SEEING LADIES ON MY TL IN  CLOTHES OF EVERY COLOR EXCEPT BLACK WITH CAPTION #BlackTwitter  
Seriously?"
1067,2020-05-04 00:42:36,cheema_noor29,Pakistan,['BlackTwitter'],[],"""I have lived as plain Mr. Jinnah and I hope to die as plain Mr. Jinnah. I am very much averse to any title or honours and I will be more than happy if there was no prefix to my name.""
Muhammad Ali Jinnah
 
#BlackTwitter https://t.co/8QYobVdY63"
1068,2020-05-04 00:26:05,szadususufzai,غنی خان دے کلی#Islamia college,['BlackTwitter'],[],"#BlackTwitter For there is no Black as beautiful as the Ghilaaf- e- kaaba SubhanAllah. Ya Allah please take us all for Umrah or Hajj soon , to see the beautiful Khaan e Kaaba soon. Ameen
#BlackTwitter 
#haram https://t.co/VuU570RpSo"
1069,2020-05-04 00:16:18,mnakkhan,🇵🇰#PTIMemberSince1999,[],[],"I asked an old man: Which is more important. [To love or to be loved?]
Old man replied: Which is more important to a bird? The left wing or the right wing?
#BlackTwitter https://t.co/KXuWQjZxYb"
1070,2020-05-04 00:09:44,sadidasss,"Karachi, Pakistan",['BlackTwitter'],[],"yes or no?
 #BlackTwitter https://t.co/8HiIqyxZMF"
1071,2020-05-04 00:02:49,MohsinMakaMahar,"Sukkur, Pakistan",['BlackTwitter'],[],"Don’t ask what love can make or do!
Look at the colors of the world. 
Rumi
#BlackTwitter 
1. Antalya, Turkey 3 yrs back
2. China 2 yrs back
3. Karachi, this year https://t.co/MDb2Vi6Ulj"
1072,2020-05-07 12:15:41,iamcouture_b,"Washington, DC","['Trina', 'Khia', 'khias10hits', 'becomingnetflix', 'EarlThomas', 'SeanReed', 'BlackTwitter', 'Verzuz']","[{'url': 'https://t.co/VI5X8Qzr7z', 'expanded_url': 'https://youtu.be/5-oipluaOHY', 'display_url': 'youtu.be/5-oipluaOHY', 'indices': [28, 51]}]",Who you got in a rap battle https://t.co/VI5X8Qzr7z #Trina or #Khia #khias10hits #becomingnetflix #EarlThomas #SeanReed #BlackTwitter #Verzuz https://t.co/82sWAUzhQh
1073,2020-05-07 11:03:50,Caryredbone,united states,"['ADOSPolitics', 'BlackTwitter', 'BlackHistoryMonth', 'FHTE', 'PureReparations', 'DownBallotVote']",[],#ADOSPolitics #BlackTwitter #BlackHistoryMonth #FHTE #PureReparations #DownBallotVote Votes are an Exchange not a given! Closed mouths never get fed! Time to get political or the impending economic collapse for the collective #ADOS lineage is pending sooner. https://t.co/xj4FSBvX0S https://t.co/Wdew2i2P0l
1074,2020-05-07 11:02:39,AdosAngela,,"['ADOSPolitics', 'BlackTwitter', 'BlackHistoryMonth', 'FHTE', 'PureReparations', 'DownBallotVote', 'ADOS']","[{'url': 'https://t.co/xj4FSBvX0S', 'expanded_url': 'https://twitter.com/caryredbone/status/1258347546419888128', 'display_url': 'twitter.com/caryredbone/st…', 'indices': [259, 282]}]",#ADOSPolitics #BlackTwitter #BlackHistoryMonth #FHTE #PureReparations #DownBallotVote Votes are an Exchange not a given! Closed mouths never get fed! Time to get political or the impending economic collapse for the collective #ADOS lineage is pending sooner. https://t.co/xj4FSBvX0S https://t.co/Wdew2i2P0l
1075,2020-05-07 10:29:33,NiaEllisTEDW,Boundless,"['ArrestThemNow', 'ArrestThemAllNow', 'AhmaudArbery', 'BlackTwitter', 'legacyoftrauma', 'AmericaStrong', 'JusticeForAhmaudArbery']",[],@SkinnerPm All Americans should demand justice #ArrestThemNow #ArrestThemAllNow You can't unsee this.  This is an American problem.  We the people or not.  Tell the whole truth and Nothing but the truth.  #AhmaudArbery #BlackTwitter #legacyoftrauma #AmericaStrong  #JusticeForAhmaudArbery 🇺🇸
1076,2020-05-07 10:11:29,NiaEllisTEDW,Boundless,"['ArrestThemNow', 'ArrestThemAllNow', 'AhmaudArbery', 'BlackTwitter', 'legacyoftrauma', 'AmericaStrong', 'JusticeForAhmaudArbery']",[],@etanthomas36 All Americans should demand justice #ArrestThemNow #ArrestThemAllNow You can't unsee this.  This is an American problem.  We the people or not.  Tell the whole truth and Nothing but the truth.  #AhmaudArbery #BlackTwitter #legacyoftrauma #AmericaStrong  #JusticeForAhmaudArbery 🇺🇸
1077,2020-05-07 10:07:16,seefinish,Nigeria,"['AhmadArbery', 'AhmaudArbery', 'USA', 'BlackTwitter']","[{'url': 'https://t.co/lAbalm4RI4', 'expanded_url': 'https://www.aljazeera.com/news/2020/05/us-video-shows-black-man-ahmaud-arbery-gunned-jogging-200507070340390.html', 'display_url': 'aljazeera.com/news/2020/05/u…', 'indices': [255, 278]}]","So sad, RIP Ahmaud Arbery's. 

Just because he was of the black race 😢😢 quite unfortunate for human or animals race  

Here is a video showing the shooting of an unarmed young black man while he was jogging

#AhmadArbery #AhmaudArbery #USA #BlackTwitter 
https://t.co/lAbalm4RI4"
